id,date,tip,period,n_words,n_hedging,n_certitudine,n_personal,hedge_per_1000w,cert_per_1000w,personal_per_1000w,hedge_cert_ratio
2025-05-08_dezbatere-euronews-simion,2025-05-08,dezbatere-electorala,2025Q2 campanie + investitură,62,1,4,0,16.129032258064516,64.51612903225806,0.0,0.2
2024-12-16_anunt-candidatura,2024-12-16,anunt-candidatura,2024Q4-2025Q1 candidatură-precampanie,122,0,0,0,0.0,0.0,0.0,0.0
2025-02-03_lansare-campanie-romania-onesta,2025-02-03,lansare-campanie,2024Q4-2025Q1 candidatură-precampanie,191,1,0,1,5.2356020942408374,0.0,5.2356020942408374,1.0
2025-05-19_discurs-victorie,2025-05-19,discurs-victorie,2025Q2 campanie + investitură,268,1,0,0,3.7313432835820897,0.0,0.0,1.0
2025-05-26_discurs-investitura,2025-05-26,discurs-investitura,2025Q2 campanie + investitură,1030,3,3,1,2.912621359223301,2.912621359223301,0.970873786407767,0.75
2025-06-04_conferinta-presa-cotroceni,2025-06-04,conferinta-presa,2025Q3 deficit + reforma economică,111,2,0,2,18.01801801801802,0.0,18.01801801801802,2.0
2025-09-04_autoevaluare-100-zile,2025-09-04,interviu-autoevaluare,2025Q4 stabilizare + diplomație,168,3,1,2,17.857142857142858,5.9523809523809526,11.904761904761905,1.5
2025-12-31_mesaj-anul-nou,2025-12-31,mesaj-anul-nou,2025Q4-2026Q1 reformă judiciară,293,0,3,0,0.0,10.238907849829351,0.0,0.0
2024-12-04_political-studio-nicusor-dan-the-signal-is-good-even-if-it-i,2024-12-04,video-transcript,2024Q4-2025Q1 candidatură-precampanie,2478,27,18,13,10.895883777239709,7.263922518159807,5.246166263115415,1.4210526315789473
2024-12-16_nicusor-dan-despre-calin-georgescu-in-ceea-ce-priveste-conte,2024-12-16,video-transcript,2024Q4-2025Q1 candidatură-precampanie,70,1,1,1,14.285714285714286,14.285714285714286,14.285714285714286,0.5
2024-12-16_nicusor-dan-intentionez-sa-candidez-ca-independent-la-aleger,2024-12-16,video-transcript,2024Q4-2025Q1 candidatură-precampanie,716,4,4,1,5.58659217877095,5.58659217877095,1.3966480446927374,0.8
2024-12-16_nicusor-dan-si-a-anuntat-candidatura-la-alegerile-prezidenti,2024-12-16,video-transcript,2024Q4-2025Q1 candidatură-precampanie,2551,33,19,36,12.93610348882791,7.448059584476676,14.112112896903175,1.65
2024-12-18_nicusor-dan-iesirea-unui-partid-din-coalitie-ne-ar-lasa-cu-u,2024-12-18,video-transcript,2024Q4-2025Q1 candidatură-precampanie,4318,40,45,48,9.263547938860583,10.421491431218156,11.116257526632701,0.8695652173913043
2024-12-19_nicusor-dan-dupa-retragerea-psd-de-la-negocieri-sunt-surprin,2024-12-19,video-transcript,2024Q4-2025Q1 candidatură-precampanie,527,11,4,5,20.872865275142313,7.590132827324478,9.487666034155598,2.2
2024-12-23_nicusor-dan-despre-candidatura-lui-crin-antonescu-partidele,2024-12-23,video-transcript,2024Q4-2025Q1 candidatură-precampanie,569,3,5,5,5.272407732864675,8.787346221441124,8.787346221441124,0.5
2024-12-25_mesajul-lui-nicusor-dan-pentru-romani-stiri-b1tv-25-dec-2024,2024-12-25,video-transcript,2024Q4-2025Q1 candidatură-precampanie,206,0,2,1,0.0,9.70873786407767,4.854368932038835,0.0
2024-12-30_nicusor-dan-candidez-indiferent-de-ce-va-fi-stiri-b1tv-30-de,2024-12-30,video-transcript,2024Q4-2025Q1 candidatură-precampanie,223,3,0,2,13.452914798206278,0.0,8.968609865470851,3.0
2024-12-30_nicusor-dan-despre-calin-georgescu-stiri-b1tv-30-dec-2024,2024-12-30,video-transcript,2024Q4-2025Q1 candidatură-precampanie,643,3,5,3,4.665629860031104,7.776049766718507,4.665629860031104,0.5
2025-01-09_nicusor-dan-critica-decizia-coalitiei-privind-data-alegerilo,2025-01-09,video-transcript,2024Q4-2025Q1 candidatură-precampanie,534,2,2,0,3.745318352059925,3.745318352059925,0.0,0.6666666666666666
2025-01-13_nicusor-dan-explicatiile-privind-anularea-prezidentialelor-s,2025-01-13,video-transcript,2024Q4-2025Q1 candidatură-precampanie,132,0,2,1,0.0,15.151515151515152,7.575757575757576,0.0
2025-01-18_nicusor-dan-cere-explicatii-pentru-anulare-stiri-b1tv-18-ian,2025-01-18,video-transcript,2024Q4-2025Q1 candidatură-precampanie,219,4,1,3,18.264840182648403,4.566210045662101,13.698630136986301,2.0
2025-01-30_nicusor-dan-despre-alegerile-prezidentiale-daca-va-castiga-g,2025-01-30,video-transcript,2024Q4-2025Q1 candidatură-precampanie,170,2,0,5,11.764705882352942,0.0,29.41176470588235,2.0
2025-02-04_nicusor-dan-declara-iar-ca-nu-se-retrage-din-cursa-in-turul,2025-02-04,video-transcript,2024Q4-2025Q1 candidatură-precampanie,92,0,0,2,0.0,0.0,21.73913043478261,0.0
2025-02-05_nicusor-dan-cand-statul-se-imprumuta-ca-sa-plateasca-deficit,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,383,0,0,0,0.0,0.0,0.0,0.0
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,5459,32,29,41,5.861879465103499,5.312328265250046,7.510533064663858,1.0666666666666667
2025-02-08_nicusor-dan-reactie-in-scandalul-cu-lasconi-stiri-b1tv-8-feb,2025-02-08,video-transcript,2024Q4-2025Q1 candidatură-precampanie,113,2,1,4,17.699115044247787,8.849557522123893,35.39823008849557,1.0
2025-02-16_nicusor-dan-vrem-sa-cumparam-inca-250-de-tramvaie-si-sa-mode,2025-02-16,video-transcript,2024Q4-2025Q1 candidatură-precampanie,318,3,0,0,9.433962264150944,0.0,0.0,3.0
2025-02-24_nicusor-dan-despre-demisia-lui-ciolacu-stiri-b1tv-24-febr-20,2025-02-24,video-transcript,2024Q4-2025Q1 candidatură-precampanie,173,1,2,0,5.780346820809249,11.560693641618498,0.0,0.3333333333333333
2025-02-26_nicusor-dan-despre-dovezile-pe-care-vrea-sa-le-vada-in-legat,2025-02-26,video-transcript,2024Q4-2025Q1 candidatură-precampanie,214,1,3,1,4.672897196261682,14.018691588785046,4.672897196261682,0.25
2025-02-27_nicusor-dan-despre-inculparea-lui-calin-georgescu-trebuie-sa,2025-02-27,video-transcript,2024Q4-2025Q1 candidatură-precampanie,558,8,7,5,14.336917562724015,12.544802867383513,8.960573476702509,1.0
2025-02-27_sume-uriase-si-tehnologie-avansata-nicusor-dan-despre-campan,2025-02-27,video-transcript,2024Q4-2025Q1 candidatură-precampanie,139,3,2,3,21.58273381294964,14.388489208633093,21.58273381294964,1.0
2025-03-07_nicusor-dan-candidatura-mea-este-candidatura-celor-240-de-mi,2025-03-07,video-transcript,2025Q2 campanie + investitură,132,1,1,4,7.575757575757576,7.575757575757576,30.303030303030305,0.5
2025-03-07_nicusor-dan-fata-de-aceasta-decizie-a-ccr-ne-invartim-in-cee,2025-03-07,video-transcript,2025Q2 campanie + investitură,158,1,2,3,6.329113924050633,12.658227848101266,18.9873417721519,0.3333333333333333
2025-03-07_nicusor-dan-primul-candidat-care-s-a-inscris-oficial-la-prez,2025-03-07,video-transcript,2025Q2 campanie + investitură,90,1,0,4,11.11111111111111,0.0,44.44444444444444,1.0
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,3085,25,20,27,8.103727714748784,6.482982171799027,8.752025931928687,1.1904761904761905
2025-03-14_nicusor-dan-despre-premierul-ciolacu-este-evident-ca-toata-l,2025-03-14,video-transcript,2025Q2 campanie + investitură,435,1,6,2,2.2988505747126435,13.793103448275861,4.597701149425287,0.14285714285714285
2025-03-19_nicusor-dan-am-discutat-cu-bolojan-la-cotroceni-despre-alege,2025-03-19,video-transcript,2025Q2 campanie + investitură,1363,14,4,23,10.271460014673515,2.93470286133529,16.874541452677917,2.8
2025-04-01_nicusor-dan-criticat-dur-dupa-declaratia-despre-introducerea,2025-04-01,video-transcript,2025Q2 campanie + investitură,1184,10,3,3,8.445945945945946,2.5337837837837838,2.5337837837837838,2.5
2025-04-02_nicusor-dan-ar-putea-fi-un-presedinte-care-sa-aduca-prestigi,2025-04-02,video-transcript,2025Q2 campanie + investitură,71,1,0,0,14.084507042253522,0.0,0.0,1.0
2025-04-08_crin-antonescu-il-troleaza-pe-nicusor-dan-nu-mananc-medenele,2025-04-08,video-transcript,2025Q2 campanie + investitură,57,0,1,0,0.0,17.54385964912281,0.0,0.0
2025-04-11_lasconi-arata-mesajul-de-la-nicusor-dan-cand-ii-cere-sa-se-v,2025-04-11,video-transcript,2025Q2 campanie + investitură,142,4,1,1,28.169014084507044,7.042253521126761,7.042253521126761,2.0
2025-05-02_nicusor-dan-mesaj-pentru-romani-sa-aleaga-pe-cei-care-au-dov,2025-05-02,video-transcript,2025Q2 campanie + investitură,205,0,0,2,0.0,0.0,9.75609756097561,0.0
2025-05-04_nicusor-dan-am-votat-pentru-speranta-si-pentru-un-nou-incepu,2025-05-04,video-transcript,2025Q2 campanie + investitură,146,0,0,0,0.0,0.0,0.0,0.0
2025-05-04_nicusor-dan-o-sa-fie-o-disputa-intre-un-candidat-pro-occiden,2025-05-04,video-transcript,2025Q2 campanie + investitură,679,4,8,5,5.891016200294551,11.782032400589102,7.363770250368188,0.4444444444444444
2025-05-04_nicusor-dan-sa-ne-raportam-cu-pruden-a-la-rezultatele-exit-p,2025-05-04,video-transcript,2025Q2 campanie + investitură,242,2,0,3,8.264462809917354,0.0,12.396694214876034,2.0
2025-05-05_exclusiv-nicusor-dan-dupa-turul-i-al-prezidentialelor-urmeaz,2025-05-05,video-transcript,2025Q2 campanie + investitură,171,2,2,3,11.695906432748538,11.695906432748538,17.54385964912281,0.6666666666666666
2025-05-05_nicusor-dan-despre-turul-doi-ii-chem-pe-toti-romanii-sa-fie,2025-05-05,video-transcript,2025Q2 campanie + investitură,249,0,0,0,0.0,0.0,0.0,0.0
2025-05-06_apelul-lui-nicusor-dan-dupa-evolutiile-pietei-financiare-din,2025-05-06,video-transcript,2025Q2 campanie + investitură,213,1,0,0,4.694835680751174,0.0,0.0,1.0
2025-05-07_editie-speciala-nicusor-dan-anunta-ca-accepta-invitatia-lui,2025-05-07,video-transcript,2025Q2 campanie + investitură,3786,36,22,15,9.508716323296355,5.8108821975699945,3.9619651347068148,1.565217391304348
2025-05-07_interviu-nicusor-dan-despre-criza-economica-in-care-poate-in,2025-05-07,video-transcript,2025Q2 campanie + investitură,1991,14,16,13,7.031642390758413,8.03616273229533,6.529382219989955,0.8235294117647058
2025-05-07_nicusor-dan-despre-planul-lui-simion-de-concediere-a-bugetar,2025-05-07,video-transcript,2025Q2 campanie + investitură,72,4,1,2,55.55555555555556,13.88888888888889,27.77777777777778,2.0
2025-05-07_nicusor-dan-interviu-exclusiv-pentru-euronews-romania,2025-05-07,video-transcript,2025Q2 campanie + investitură,140,0,2,2,0.0,14.285714285714286,14.285714285714286,0.0
2025-05-07_nicusor-dan-romania-are-nevoie-de-schimbare-dar-nu-una-care,2025-05-07,video-transcript,2025Q2 campanie + investitură,100,1,1,0,10.0,10.0,0.0,0.5
2025-05-07_nicusor-dan-romania-are-nevoie-de-schimbare-dar-nu-una-care_yMbfqR,2025-05-07,video-transcript,2025Q2 campanie + investitură,99,1,1,0,10.1010101010101,10.1010101010101,0.0,0.5
2025-05-10_nicusor-dan-nu-poti-sa-dai-afara-500-000-de-oameni-e-imposib,2025-05-10,video-transcript,2025Q2 campanie + investitură,212,1,1,1,4.716981132075472,4.716981132075472,4.716981132075472,0.5
2025-05-14_nicusor-dan-dau-in-scris-ca-tva-nu-va-creste,2025-05-14,video-transcript,2025Q2 campanie + investitură,98,0,2,0,0.0,20.408163265306122,0.0,0.0
2025-05-15_educatia-e-o-problema-de-securitate-nationala-nicusor-dan-ce,2025-05-15,video-transcript,2025Q2 campanie + investitură,274,2,6,1,7.299270072992701,21.8978102189781,3.6496350364963503,0.2857142857142857
2025-05-15_nicusor-dan-nu-sunt-izolationist-sunt-suveranist-ce-a-spus-c,2025-05-15,video-transcript,2025Q2 campanie + investitură,94,1,0,1,10.638297872340425,0.0,10.638297872340425,1.0
2025-05-15_nicusor-dan-prima-reactie-dupa-jignirea-lui-simion-n-dan-con,2025-05-15,video-transcript,2025Q2 campanie + investitură,80,0,0,0,0.0,0.0,0.0,0.0
2025-05-15_nicusor-dan-vs-george-simion-cele-mai-importante-momente-din,2025-05-15,video-transcript,2025Q2 campanie + investitură,534,3,2,3,5.617977528089888,3.745318352059925,5.617977528089888,1.0
2025-05-16_fiul-lui-ratiu-mesaj-pentru-nicusor-dan-b1tv-16-mai-2025,2025-05-16,video-transcript,2025Q2 campanie + investitură,59,1,0,1,16.949152542372882,0.0,16.949152542372882,1.0
2025-05-18_alegeri-prezidentiale-2025-mesajul-lui-nicusor-dan-dupa-apar,2025-05-18,video-transcript,2025Q2 campanie + investitură,364,0,0,0,0.0,0.0,0.0,0.0
2025-05-18_nicusor-dan-am-votat-pentru-o-directie-europeana-nu-pentru-i,2025-05-18,video-transcript,2025Q2 campanie + investitură,52,0,1,0,0.0,19.23076923076923,0.0,0.0
2025-05-18_nicusor-dan-dupa-ce-a-castigat-alegerile-prezidentiale-e-vic,2025-05-18,video-transcript,2025Q2 campanie + investitură,234,1,0,1,4.273504273504273,0.0,4.273504273504273,1.0
2025-05-18_nicusor-dan-incepem-o-noua-etapa-de-maine-la-munca-sustinato,2025-05-18,video-transcript,2025Q2 campanie + investitură,330,1,0,0,3.0303030303030303,0.0,0.0,1.0
2025-05-18_romania-alege-cu-l-chiriac-discursul-presedintelui-nicusor-d,2025-05-18,video-transcript,2025Q2 campanie + investitură,445,3,0,6,6.741573033707865,0.0,13.48314606741573,3.0
2025-05-19_nicusor-dan-despre-scenariul-unei-victorii-a-lui-george-simi,2025-05-19,video-transcript,2025Q2 campanie + investitură,290,4,0,0,13.793103448275861,0.0,0.0,4.0
2025-05-19_nicusor-dan-despre-viitorul-premier-bolojan-ramane-optiunea,2025-05-19,video-transcript,2025Q2 campanie + investitură,221,1,2,1,4.524886877828054,9.049773755656108,4.524886877828054,0.3333333333333333
2025-05-20_nicusor-dan-despre-planurile-pentru-romania-stiri-b1tv-20-ma,2025-05-20,video-transcript,2025Q2 campanie + investitură,205,0,1,2,0.0,4.878048780487805,9.75609756097561,0.0
2025-05-22_ce-spune-nicusor-dan-despre-relatiile-romaniei-cu-sua-si-ue,2025-05-22,video-transcript,2025Q2 campanie + investitură,1769,11,20,15,6.218202374222725,11.305822498586773,8.479366873940078,0.5238095238095238
2025-05-22_nicusor-dan-daca-sunt-amenintari-institutiile-isi-vor-face-d,2025-05-22,video-transcript,2025Q2 campanie + investitură,64,1,0,0,15.625,0.0,0.0,1.0
2025-05-22_nicusor-dan-despre-cum-va-evita-romania-atacurile-hibride-tr,2025-05-22,video-transcript,2025Q2 campanie + investitură,75,1,1,1,13.333333333333334,13.333333333333334,13.333333333333334,0.5
2025-05-22_nicusor-dan-despre-subventiile-pentru-partide-b1tv-22-mai-20,2025-05-22,video-transcript,2025Q2 campanie + investitură,434,1,3,5,2.304147465437788,6.912442396313364,11.52073732718894,0.25
2025-05-22_nicusor-dan-o-tinta-realista-de-deficit-este-7-5-din-pib,2025-05-22,video-transcript,2025Q2 campanie + investitură,133,2,0,0,15.037593984962406,0.0,0.0,2.0
2025-05-22_nicusor-dan-statul-roman-trebuie-sa-rezolve-obstacolele-pe-c,2025-05-22,video-transcript,2025Q2 campanie + investitură,291,1,2,3,3.4364261168384878,6.8728522336769755,10.309278350515465,0.3333333333333333
2025-05-22_nicusor-dan-trebuie-sa-lamurim-anularea-alegerilor-de-anul-t,2025-05-22,video-transcript,2025Q2 campanie + investitură,84,0,4,0,0.0,47.61904761904762,0.0,0.0
2025-05-22_nicusor-dan-urmeaza-un-nou-capitol-in-istoria-recenta-si-con,2025-05-22,video-transcript,2025Q2 campanie + investitură,92,0,2,0,0.0,21.73913043478261,0.0,0.0
2025-05-23_nicusor-dan-propune-o-tinta-de-deficit-bugetar-de-7-5-din-pi,2025-05-23,video-transcript,2025Q2 campanie + investitură,152,1,1,0,6.578947368421052,6.578947368421052,0.0,0.5
2025-05-24_nicusor-dan-e-un-deficit-de-implicare-in-politica-statul-est,2025-05-24,video-transcript,2025Q2 campanie + investitură,230,1,1,1,4.3478260869565215,4.3478260869565215,4.3478260869565215,0.5
2025-05-26_live-investirea-lui-nicusor-dan-juramantul-de-la-parlament-s,2025-05-26,video-transcript,2025Q2 campanie + investitură,2601,14,15,12,5.3825451749327184,5.767012687427912,4.61361014994233,0.875
2025-05-26_nicusor-dan-oficial-presedintele-romaniei-ceremonia-de-inves,2025-05-26,video-transcript,2025Q2 campanie + investitură,2411,14,12,10,5.806719203649938,4.977187888842804,4.14765657403567,1.0769230769230769
2025-05-26_nicusor-dan-reformele-fiscale-sunt-inevitabile-e-obligatoriu,2025-05-26,video-transcript,2025Q2 campanie + investitură,935,9,7,7,9.62566844919786,7.4866310160427805,7.4866310160427805,1.125
2025-05-26_stirile-kanal-d-exclusiv-nicusor-dan-primul-discurs-ca-prese,2025-05-26,video-transcript,2025Q2 campanie + investitură,794,2,2,0,2.5188916876574305,2.5188916876574305,0.0,0.6666666666666666
2025-05-27_nicusor-dan-despre-fetita-sa-mi-a-zis-ca-m-am-plictisit-la-d,2025-05-27,video-transcript,2025Q2 campanie + investitură,91,0,0,0,0.0,0.0,0.0,0.0
2025-05-28_mesajul-lui-nicusor-dan-inainte-de-consultarile-de-la-cotroc,2025-05-28,video-transcript,2025Q2 campanie + investitură,51,0,0,2,0.0,0.0,39.21568627450981,0.0
2025-05-29_nicusor-dan-explica-de-ce-nu-vrea-un-premier-tehnocrat-in-vi,2025-05-29,video-transcript,2025Q2 campanie + investitură,387,2,3,3,5.167958656330749,7.751937984496124,7.751937984496124,0.5
2025-05-30_nicusor-dan-dupa-decizia-ccr-privind-declaratiile-de-avere-d,2025-05-30,video-transcript,2025Q2 campanie + investitură,73,2,1,1,27.397260273972602,13.698630136986301,13.698630136986301,1.0
2025-05-30_nicusor-dan-primele-discutii-cu-partidele-privind-formarea-g,2025-05-30,video-transcript,2025Q2 campanie + investitură,81,1,2,1,12.345679012345679,24.691358024691358,12.345679012345679,0.3333333333333333
2025-05-30_presedintele-nicusor-dan-l-am-invitat-pe-donald-trump-in-rom,2025-05-30,video-transcript,2025Q2 campanie + investitură,50,3,1,0,60.0,20.0,0.0,1.5
2025-06-02_briefing-nicusor-dan-avem-un-stat-disfunctional-si-trebuie-s,2025-06-02,video-transcript,2025Q3 deficit + reforma economică,1238,8,7,7,6.462035541195476,5.654281098546042,5.654281098546042,1.0
2025-06-02_conferinta-presa-nicusor-dan-concluzii-summit-si-situatia-di,2025-06-02,video-transcript,2025Q3 deficit + reforma economică,1579,6,13,5,3.799873337555415,8.233058898036733,3.1665611146295123,0.42857142857142855
2025-06-03_nicusor-dan-anunturi-de-ultima-ora-despre-situatia-economica,2025-06-03,video-transcript,2025Q3 deficit + reforma economică,154,0,0,1,0.0,0.0,6.4935064935064934,0.0
2025-06-03_nicusor-dan-cere-implicarea-serviciilor-secrete-pentru-a-com,2025-06-03,video-transcript,2025Q3 deficit + reforma economică,155,0,1,0,0.0,6.451612903225806,0.0,0.0
2025-06-03_romania-lui-vitalie-nicusor-dan-cere-implicarea-serviciilor,2025-06-03,video-transcript,2025Q3 deficit + reforma economică,3526,15,37,28,4.254112308564946,10.493477027793533,7.941009642654566,0.39473684210526316
2025-06-04_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_74PzSE,2025-06-04,video-transcript,2025Q3 deficit + reforma economică,4650,36,56,39,7.741935483870968,12.043010752688172,8.387096774193548,0.631578947368421
2025-06-04_nicusor-dan-amenintarea-ruseasca-vizeaza-toata-europa-relati,2025-06-04,video-transcript,2025Q3 deficit + reforma economică,182,3,1,3,16.483516483516482,5.4945054945054945,16.483516483516482,1.5
2025-06-04_nicusor-dan-despre-cheltuielile-statului-platim-o-pizza-medi,2025-06-04,video-transcript,2025Q3 deficit + reforma economică,64,2,0,0,31.25,0.0,0.0,2.0
2025-06-04_nicusor-dan-despre-situatia-bugetului,2025-06-04,video-transcript,2025Q3 deficit + reforma economică,116,1,1,0,8.620689655172415,8.620689655172415,0.0,0.5
2025-06-04_nicusor-dan-luni-vom-avea-o-prima-schita-a-programului-de-gu,2025-06-04,video-transcript,2025Q3 deficit + reforma economică,56,0,0,1,0.0,0.0,17.857142857142858,0.0
2025-06-04_zamfir-si-buzaianu-au-comentat-conferinta-de-presa-a-lui-nic,2025-06-04,video-transcript,2025Q3 deficit + reforma economică,109,0,1,0,0.0,9.174311926605505,0.0,0.0
2025-06-05_alocutiunea-presedintelui-romaniei-nicusor-dan-la-forumul-na,2025-06-05,video-transcript,2025Q3 deficit + reforma economică,412,3,6,1,7.281553398058253,14.563106796116505,2.4271844660194173,0.42857142857142855
2025-06-09_nicusor-dan-taxele-pe-tranzactii-bancare-doar-scenarii-guver,2025-06-09,video-transcript,2025Q3 deficit + reforma economică,112,0,0,1,0.0,0.0,8.928571428571429,0.0
2025-06-10_conferinta-sustinuta-de-presedinta-moldovei-maia-sandu-si-pr,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,900,2,8,6,2.2222222222222223,8.88888888888889,6.666666666666667,0.2222222222222222
2025-06-10_nicusor-dan-a-confirmat-continuarea-sprijinului-romaniei-pen,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,136,1,3,1,7.352941176470588,22.058823529411764,7.352941176470588,0.25
2025-06-10_studio-politic-nicusor-dan-romania-sprijina-aderarea-republi,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,556,1,3,1,1.7985611510791366,5.39568345323741,1.7985611510791366,0.25
2025-06-11_editie-speciala-nicusor-dan-prezinta-prioritatile-partidelor,2025-06-11,video-transcript,2025Q3 deficit + reforma economică,237,1,2,1,4.219409282700422,8.438818565400844,4.219409282700422,0.3333333333333333
2025-06-11_taxele-ultima-optiune-nicusor-dan-prioritatea-taierea-unor-c,2025-06-11,video-transcript,2025Q3 deficit + reforma economică,124,1,1,1,8.064516129032258,8.064516129032258,8.064516129032258,0.5
2025-06-20_declaratie-de-presa-sustinuta-de-presedintele-romaniei-nicus,2025-06-20,video-transcript,2025Q3 deficit + reforma economică,291,0,3,0,0.0,10.309278350515465,0.0,0.0
2025-06-25_nicusor-dan-crestem-cheltuielile-de-aparare-pentru-ca-orice,2025-06-25,video-transcript,2025Q3 deficit + reforma economică,64,0,1,1,0.0,15.625,15.625,0.0
2025-06-26_declaratia-presedintelui-romaniei-nicusor-dan-dupa-participa,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,542,12,8,2,22.14022140221402,14.760147601476016,3.690036900369004,1.3333333333333333
2025-06-26_nicusor-dan-declaratie-de-la-summitul-nato-digi24v-stiriledi,2025-06-26,video-transcript,2025Q3 deficit + reforma economică,67,0,0,0,0.0,0.0,0.0,0.0
2025-07-14_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_cp-szg,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,6807,46,52,46,6.757749375642721,7.639194946378728,6.757749375642721,0.8679245283018868
2025-07-14_nicusor-dan-despre-cresterea-tva-digi24-stiriledigi24,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,90,0,1,0,0.0,11.11111111111111,0.0,0.0
2025-07-14_nicusor-dan-despre-introducerea-femicidului-in-legislatia-ro,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,131,0,0,0,0.0,0.0,0.0,0.0
2025-07-14_nicusor-dan-despre-primele-de-pensionare-de-la-ccr-si-pensii,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,189,2,3,1,10.582010582010582,15.873015873015873,5.291005291005291,0.5
2025-07-14_nicusor-dan-nu-ne-dorim-sa-avem-rusia-ca-vecin-vom-ajuta-ucr,2025-07-14,video-transcript,2025Q3 deficit + reforma economică,84,1,0,0,11.904761904761905,0.0,0.0,1.0
2025-07-15_nicusor-dan-masura-cresterii-tva-putea-sa-nu-fie-luata,2025-07-15,video-transcript,2025Q3 deficit + reforma economică,105,0,1,0,0.0,9.523809523809524,0.0,0.0
2025-07-16_nicusor-dan-despre-femicid-digi24-stiriledigi24,2025-07-16,video-transcript,2025Q3 deficit + reforma economică,88,1,2,0,11.363636363636363,22.727272727272727,0.0,0.3333333333333333
2025-07-16_nicusor-dan-despre-femicid-trebuie-sa-ajungem-sa-transmitem,2025-07-16,video-transcript,2025Q3 deficit + reforma economică,347,3,9,1,8.645533141210375,25.936599423631122,2.881844380403458,0.3
2025-07-18_declaratia-presedintelui-romaniei-nicusor-dan-si-cancelarul,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,888,6,6,0,6.756756756756757,6.756756756756757,0.0,0.8571428571428571
2025-07-18_nicusor-dan-despre-interferentele-rusesti-in-alegerile-prezi,2025-07-18,video-transcript,2025Q3 deficit + reforma economică,1510,6,13,14,3.9735099337748343,8.609271523178808,9.271523178807946,0.42857142857142855
2025-07-21_nicusor-dan-despre-influenta-rusiei-in-alegeri-anuntul-impor,2025-07-21,video-transcript,2025Q3 deficit + reforma economică,150,0,2,0,0.0,13.333333333333334,0.0,0.0
2025-07-30_nicusor-dan-propune-reguli-noi-privind-cererile-de-pensionar,2025-07-30,video-transcript,2025Q3 deficit + reforma economică,3638,28,29,24,7.696536558548653,7.971412864211105,6.597031335898846,0.9333333333333333
2025-07-30_ora-14-presedintele-nicusor-dan-sustine-o-conferinta-de-pres,2025-07-30,video-transcript,2025Q3 deficit + reforma economică,7533,58,61,55,7.699455728129563,8.09770343820523,7.301208018053896,0.9354838709677419
2025-07-31_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_nGAQ5B,2025-07-31,video-transcript,2025Q3 deficit + reforma economică,7537,58,61,55,7.695369510415285,8.093405864402282,7.297333156428287,0.9354838709677419
2025-07-31_nicusor-dan-despre-valul-de-pensionari-din-justitie-ce-este,2025-07-31,video-transcript,2025Q3 deficit + reforma economică,99,0,0,1,0.0,0.0,10.1010101010101,0.0
2025-08-24_nicusor-dan-mesaj-pentru-ucraina-ucraina-celebreaza-ziua-ind,2025-08-24,video-transcript,2025Q3 deficit + reforma economică,99,0,0,0,0.0,0.0,0.0,0.0
2025-08-26_discursul-presedintelui-romaniei-nicusor-dan-cu-ocazia-reuni,2025-08-26,video-transcript,2025Q3 deficit + reforma economică,879,4,25,4,4.550625711035267,28.441410693970422,4.550625711035267,0.15384615384615385
2025-08-29_editie-speciala-nicusor-dan-reactioneaza-in-cazul-livratorul,2025-08-29,video-transcript,2025Q3 deficit + reforma economică,518,14,9,4,27.027027027027028,17.374517374517374,7.722007722007722,1.4
2025-08-31_nicusor-dan-sunteti-mai-europeni-decat-europenii-si-locul-du,2025-08-31,video-transcript,2025Q3 deficit + reforma economică,53,1,0,1,18.867924528301888,0.0,18.867924528301888,1.0
2025-09-01_nicusor-dan-2025-si-2026-vor-fi-ani-dificili-pentru-romani,2025-09-01,video-transcript,2025Q4 stabilizare + diplomație,175,0,3,1,0.0,17.142857142857142,5.714285714285714,0.0
2025-09-02_conferinta-presedintele-romaniei-nicusor-dan-si-presedinta-c,2025-09-02,video-transcript,2025Q4 stabilizare + diplomație,383,2,2,0,5.221932114882507,5.221932114882507,0.0,0.6666666666666666
2025-09-03_nicusor-dan-coalitia-de-guvernare-functioneaza-si-va-merge-i,2025-09-03,video-transcript,2025Q4 stabilizare + diplomație,45,1,0,2,22.22222222222222,0.0,44.44444444444444,1.0
