doc_id,date,tip,period,canonical,label,count,max_score
2025-02-25_cifrele-vorbesc-clar-suntem-pe-drumul-cel-bun-si-romania-one,2025-02-25,facebook-post,2024Q4-2025Q1 candidatură-precampanie,romaniaonesta,țară,1,0.947
2025-02-25_cifrele-vorbesc-clar-suntem-pe-drumul-cel-bun-si-romania-one,2025-02-25,facebook-post,2024Q4-2025Q1 candidatură-precampanie,romaniaputernica,țară,1,0.941
2025-02-25_cifrele-vorbesc-clar-suntem-pe-drumul-cel-bun-si-romania-one,2025-02-25,facebook-post,2024Q4-2025Q1 candidatură-precampanie,nicusorpresedinte,persoană politică,1,0.702
2025-02-26_daca-voi-avea-increderea-romanilor-voi-fi-un-presedinte-acti,2025-02-26,facebook-post,2024Q4-2025Q1 candidatură-precampanie,romaniaonesta,țară,1,0.923
2025-02-26_daca-voi-avea-increderea-romanilor-voi-fi-un-presedinte-acti,2025-02-26,facebook-post,2024Q4-2025Q1 candidatură-precampanie,romaniaputernica,țară,1,0.934
2025-02-26_daca-voi-avea-increderea-romanilor-voi-fi-un-presedinte-acti,2025-02-26,facebook-post,2024Q4-2025Q1 candidatură-precampanie,nicusorpresedinte,persoană politică,1,0.699
2025-02-26_suntem-aproape-de-100-000-de-semnaturi-pentru-depunerea-cand,2025-02-26,facebook-post,2024Q4-2025Q1 candidatură-precampanie,romaniaonesta,țară,1,0.854
2025-02-26_suntem-aproape-de-100-000-de-semnaturi-pentru-depunerea-cand,2025-02-26,facebook-post,2024Q4-2025Q1 candidatură-precampanie,romaniaputernicaineuropa,țară,1,0.777
2025-02-27_500-de-copii-vor-fi-ajutati-sa-ramana-alaturi-de-familiile-l,2025-02-27,facebook-post,2024Q4-2025Q1 candidatură-precampanie,direcției generale de asistență socială a municipiului bucurești,instituție națională,1,0.534
2025-02-27_500-de-copii-vor-fi-ajutati-sa-ramana-alaturi-de-familiile-l,2025-02-27,facebook-post,2024Q4-2025Q1 candidatură-precampanie,consiliul general al municipiului bucurești,instituție națională,1,0.613
2025-02-27_in-sibiu-am-descoperit-aceleasi-probleme-ca-la-bucuresti-cup,2025-02-27,facebook-post,2024Q4-2025Q1 candidatură-precampanie,nicusorpresedinte,persoană politică,1,0.872
2025-02-27_in-sibiu-am-descoperit-aceleasi-probleme-ca-la-bucuresti-cup,2025-02-27,facebook-post,2024Q4-2025Q1 candidatură-precampanie,romaniaonesta,țară,1,0.896
2025-02-27_in-sibiu-am-descoperit-aceleasi-probleme-ca-la-bucuresti-cup,2025-02-27,facebook-post,2024Q4-2025Q1 candidatură-precampanie,romaniaputernica,țară,1,0.919
2025-02-27_toata-viata-mea-am-luptat-pentru-dreptate-pentru-protectia-c,2025-02-27,facebook-post,2024Q4-2025Q1 candidatură-precampanie,românia,țară,1,0.905
2025-02-27_toata-viata-mea-am-luptat-pentru-dreptate-pentru-protectia-c,2025-02-27,facebook-post,2024Q4-2025Q1 candidatură-precampanie,româniei,țară,1,0.893
2025-02-28_cred-ca-e-important-sa-stiti-de-unde-vin-daca-si-voua-vi-se,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,romaniaonesta,țară,1,0.867
2025-02-28_cred-ca-e-important-sa-stiti-de-unde-vin-daca-si-voua-vi-se,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,nicusorpresedinte,persoană politică,1,0.484
2025-02-28_este-profund-ingrijorator-ca-romania-a-fost-retrogradata-in,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,românia,țară,3,0.993
2025-02-28_este-profund-ingrijorator-ca-romania-a-fost-retrogradata-in,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,nicusorpresedinte,persoană politică,1,0.826
2025-02-28_este-profund-ingrijorator-ca-romania-a-fost-retrogradata-in,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,romaniaonesta,țară,1,0.908
2025-02-28_este-profund-ingrijorator-ca-romania-a-fost-retrogradata-in,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,romaniaputernica,țară,1,0.936
2025-02-28_sust-in-ferm-ucraina-i-n-lupta-sa-pentru-o-pace-justa-s-i-su,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,ucraina,țară,1,0.893
2025-02-28_sust-in-ferm-ucraina-i-n-lupta-sa-pentru-o-pace-justa-s-i-su,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,europa,țară,1,0.574
2025-02-28_sust-in-ferm-ucraina-i-n-lupta-sa-pentru-o-pace-justa-s-i-su,2025-02-28,facebook-post,2024Q4-2025Q1 candidatură-precampanie,românia,țară,1,0.949
2025-03-01_haideti-sa-stam-de-vorba-va-astept-mesajele-pe-whatsapp-la-0,2025-03-01,facebook-post,2025Q2 campanie + investitură,nicusor dan,persoană politică,1,0.813
2025-03-01_haideti-sa-stam-de-vorba-va-astept-mesajele-pe-whatsapp-la-0,2025-03-01,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.545
2025-03-02_cea-mai-entuziasta-echipa-de-voluntari-la-nivel-national-ei,2025-03-02,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.721
2025-03-02_cea-mai-entuziasta-echipa-de-voluntari-la-nivel-national-ei,2025-03-02,facebook-post,2025Q2 campanie + investitură,romaniaputernica,țară,1,0.711
2025-03-02_cea-mai-entuziasta-echipa-de-voluntari-la-nivel-national-ei,2025-03-02,facebook-post,2025Q2 campanie + investitură,nicusorpresedinte,persoană politică,1,0.48
2025-03-03_am-avut-onoarea-sa-primesc-astazi-la-sediul-primariei-capita,2025-03-03,facebook-post,2025Q2 campanie + investitură,dr. mohammed abdulghani khayat,persoană politică,2,0.684
2025-03-03_am-avut-onoarea-sa-primesc-astazi-la-sediul-primariei-capita,2025-03-03,facebook-post,2025Q2 campanie + investitură,eng. mohammad abaalkhail,persoană politică,1,0.544
2025-03-03_am-avut-onoarea-sa-primesc-astazi-la-sediul-primariei-capita,2025-03-03,facebook-post,2025Q2 campanie + investitură,dr. anas almughairi,persoană politică,1,0.529
2025-03-03_cand-vom-alege-pentru-urmatorii-5-ani-sa-nu-uitam-de-tinerii,2025-03-03,facebook-post,2025Q2 campanie + investitură,româniei,țară,1,0.959
2025-03-03_cand-vom-alege-pentru-urmatorii-5-ani-sa-nu-uitam-de-tinerii,2025-03-03,facebook-post,2025Q2 campanie + investitură,nicusorpresedinte,persoană politică,1,0.765
2025-03-03_cand-vom-alege-pentru-urmatorii-5-ani-sa-nu-uitam-de-tinerii,2025-03-03,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.919
2025-03-03_cand-vom-alege-pentru-urmatorii-5-ani-sa-nu-uitam-de-tinerii,2025-03-03,facebook-post,2025Q2 campanie + investitură,romaniaputernica,țară,1,0.919
2025-03-04_astazi-se-implinesc-48-de-ani-de-la-cutremurul-devastator-ca,2025-03-04,facebook-post,2025Q2 campanie + investitură,primăria capitalei,instituție națională,1,0.583
2025-03-04_azi-serviciul-de-informatii-externe-al-rusiei-a-dat-un-comun,2025-03-04,facebook-post,2025Q2 campanie + investitură,rusiei,țară,1,0.933
2025-03-04_azi-serviciul-de-informatii-externe-al-rusiei-a-dat-un-comun,2025-03-04,facebook-post,2025Q2 campanie + investitură,georgescu,persoană politică,1,0.895
2025-03-04_azi-serviciul-de-informatii-externe-al-rusiei-a-dat-un-comun,2025-03-04,facebook-post,2025Q2 campanie + investitură,rusia,țară,1,0.889
2025-03-04_azi-serviciul-de-informatii-externe-al-rusiei-a-dat-un-comun,2025-03-04,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.907
2025-03-04_in-2019-am-facut-o-promisiune-simpla-dar-esentiala-primaria,2025-03-04,facebook-post,2025Q2 campanie + investitură,primăria capitalei,instituție națională,1,0.773
2025-03-05_astazi-am-avut-o-intalnire-extrem-de-interesanta-cu-reprezen,2025-03-05,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.946
2025-03-05_interventia-presedintelui-trump-de-azi-noapte-din-congres-es,2025-03-05,facebook-post,2025Q2 campanie + investitură,volodymyr zelenskyy,persoană politică,1,0.885
2025-03-05_interventia-presedintelui-trump-de-azi-noapte-din-congres-es,2025-03-05,facebook-post,2025Q2 campanie + investitură,ucraina,țară,1,0.867
2025-03-05_interventia-presedintelui-trump-de-azi-noapte-din-congres-es,2025-03-05,facebook-post,2025Q2 campanie + investitură,rusia,țară,1,0.882
2025-03-05_interventia-presedintelui-trump-de-azi-noapte-din-congres-es,2025-03-05,facebook-post,2025Q2 campanie + investitură,românia,țară,2,0.966
2025-03-05_interventia-presedintelui-trump-de-azi-noapte-din-congres-es,2025-03-05,facebook-post,2025Q2 campanie + investitură,sua,țară,2,0.966
2025-03-05_organizam-cursuri-de-initiere-in-lumea-digitala-pentru-senio,2025-03-05,facebook-post,2025Q2 campanie + investitură,direcția generală de asistență socială a municipiului bucurești,instituție națională,1,0.673
2025-03-05_organizam-cursuri-de-initiere-in-lumea-digitala-pentru-senio,2025-03-05,facebook-post,2025Q2 campanie + investitură,dgasmb,instituție națională,2,0.714
2025-03-05_organizam-cursuri-de-initiere-in-lumea-digitala-pentru-senio,2025-03-05,facebook-post,2025Q2 campanie + investitură,fundația vodafone,instituție națională,1,0.508
2025-03-05_organizam-cursuri-de-initiere-in-lumea-digitala-pentru-senio,2025-03-05,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.936
2025-03-05_organizam-cursuri-de-initiere-in-lumea-digitala-pentru-senio,2025-03-05,facebook-post,2025Q2 campanie + investitură,anglia,țară,1,0.961
2025-03-05_organizam-cursuri-de-initiere-in-lumea-digitala-pentru-senio,2025-03-05,facebook-post,2025Q2 campanie + investitură,cehia,țară,1,0.944
2025-03-05_organizam-cursuri-de-initiere-in-lumea-digitala-pentru-senio,2025-03-05,facebook-post,2025Q2 campanie + investitură,irlanda,țară,1,0.949
2025-03-05_organizam-cursuri-de-initiere-in-lumea-digitala-pentru-senio,2025-03-05,facebook-post,2025Q2 campanie + investitură,luxemburg,țară,1,0.941
2025-03-05_organizam-cursuri-de-initiere-in-lumea-digitala-pentru-senio,2025-03-05,facebook-post,2025Q2 campanie + investitură,olanda,țară,1,0.973
2025-03-06_copiii-familia-iubirea-care-ne-tine-ancorati-in-aceasta-lume,2025-03-06,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.687
2025-03-06_copiii-familia-iubirea-care-ne-tine-ancorati-in-aceasta-lume,2025-03-06,facebook-post,2025Q2 campanie + investitură,nicusorpresedinte,persoană politică,1,0.497
2025-03-06_ne-vedem-la-cluj-sambata-vom-fi-la-cluj-dar-pana-atunci-trim,2025-03-06,facebook-post,2025Q2 campanie + investitură,nicușorpresedinte,persoană politică,1,0.758
2025-03-06_ne-vedem-la-cluj-sambata-vom-fi-la-cluj-dar-pana-atunci-trim,2025-03-06,facebook-post,2025Q2 campanie + investitură,româniaonesta,țară,1,0.524
2025-03-06_o-afacere-de-familie-infiintata-in-1995-in-bacau-a-crescut-s,2025-03-06,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.96
2025-03-06_o-afacere-de-familie-infiintata-in-1995-in-bacau-a-crescut-s,2025-03-06,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.833
2025-03-06_o-afacere-de-familie-infiintata-in-1995-in-bacau-a-crescut-s,2025-03-06,facebook-post,2025Q2 campanie + investitură,romaniaputernica,țară,1,0.865
2025-03-07_acum-trei-luni-romanii-au-spus-clar-nu-se-mai-poate-au-cerut,2025-03-07,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.971
2025-03-07_acum-trei-luni-romanii-au-spus-clar-nu-se-mai-poate-au-cerut,2025-03-07,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.931
2025-03-07_acum-trei-luni-romanii-au-spus-clar-nu-se-mai-poate-au-cerut,2025-03-07,facebook-post,2025Q2 campanie + investitură,romaniaputernica,țară,1,0.937
2025-03-07_acum-trei-luni-romanii-au-spus-clar-nu-se-mai-poate-au-cerut,2025-03-07,facebook-post,2025Q2 campanie + investitură,nicusorpresedinte,persoană politică,1,0.608
2025-03-07_candidez-pentru-toti-romanii-onesti-din-tara-si-din-diaspora,2025-03-07,facebook-post,2025Q2 campanie + investitură,românia,țară,2,0.981
2025-03-07_candidez-pentru-toti-romanii-onesti-din-tara-si-din-diaspora,2025-03-07,facebook-post,2025Q2 campanie + investitură,președintelui,persoană politică,1,0.581
2025-03-07_candidez-pentru-toti-romanii-onesti-din-tara-si-din-diaspora,2025-03-07,facebook-post,2025Q2 campanie + investitură,româniei,țară,1,0.916
2025-03-07_candidez-pentru-toti-romanii-onesti-din-tara-si-din-diaspora,2025-03-07,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.927
2025-03-07_candidez-pentru-toti-romanii-onesti-din-tara-si-din-diaspora,2025-03-07,facebook-post,2025Q2 campanie + investitură,romaniaputernica,țară,1,0.948
2025-03-07_candidez-pentru-toti-romanii-onesti-din-tara-si-din-diaspora,2025-03-07,facebook-post,2025Q2 campanie + investitură,nicusorpresedinte,persoană politică,1,0.719
2025-03-07_vrei-sa-fii-parte-din-schimbare-alatura-te-echipei-de-volunt,2025-03-07,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.779
2025-03-07_vrei-sa-fii-parte-din-schimbare-alatura-te-echipei-de-volunt,2025-03-07,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.798
2025-03-08_am-avut-ieri-placerea-de-a-oferi-flori-doamnelor-care-lucrea,2025-03-08,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.928
2025-03-08_am-avut-ieri-placerea-de-a-oferi-flori-doamnelor-care-lucrea,2025-03-08,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.813
2025-03-08_am-avut-ieri-placerea-de-a-oferi-flori-doamnelor-care-lucrea,2025-03-08,facebook-post,2025Q2 campanie + investitură,romaniaputernica,țară,1,0.789
2025-03-08_ce-ne-am-face-fara-femeile-din-viata-noastra-azi-sa-le-sarba,2025-03-08,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.934
2025-03-08_ce-ne-am-face-fara-femeile-din-viata-noastra-azi-sa-le-sarba,2025-03-08,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.621
2025-03-08_de-8-martie-femeile-sunt-sarbatorite-cu-flori-si-complimente,2025-03-08,facebook-post,2025Q2 campanie + investitură,direcția generală de asistență socială a municipiului bucurești,instituție națională,1,0.625
2025-03-09_fiecare-conversatie-cu-tinerii-este-o-lectie-despre-dorinta,2025-03-09,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.957
2025-03-09_fiecare-conversatie-cu-tinerii-este-o-lectie-despre-dorinta,2025-03-09,facebook-post,2025Q2 campanie + investitură,nicusordan,persoană politică,1,0.793
2025-03-09_fiecare-conversatie-cu-tinerii-este-o-lectie-despre-dorinta,2025-03-09,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.817
2025-03-09_sa-nu-uitam-niciodata-am-depus-astazi-o-coroana-de-flori-la,2025-03-09,facebook-post,2025Q2 campanie + investitură,ion i.c. brătianu,persoană politică,1,0.846
2025-03-09_sa-nu-uitam-niciodata-am-depus-astazi-o-coroana-de-flori-la,2025-03-09,facebook-post,2025Q2 campanie + investitură,iuliu maniu,persoană politică,1,0.906
2025-03-11_facem-curatenia-de-primavara-in-parcurile-pe-care-le-adminis,2025-03-11,facebook-post,2025Q2 campanie + investitură,primăriei municipiului bucurești,instituție națională,1,0.465
2025-03-11_partidele-politice-corupte-care-au-promovat-incompetenti-in,2025-03-11,facebook-post,2025Q2 campanie + investitură,curții constituționale,instituție internațională,1,0.505
2025-03-11_partidele-politice-corupte-care-au-promovat-incompetenti-in,2025-03-11,facebook-post,2025Q2 campanie + investitură,statul român,țară,1,0.668
2025-03-11_partidele-politice-corupte-care-au-promovat-incompetenti-in,2025-03-11,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.914
2025-03-11_partidele-politice-corupte-care-au-promovat-incompetenti-in,2025-03-11,facebook-post,2025Q2 campanie + investitură,romaniaputernica,țară,1,0.912
2025-03-12_am-semnat-un-acord-cadru-pe-patru-ani-prin-administratia-str,2025-03-12,facebook-post,2025Q2 campanie + investitură,asb,instituție națională,4,0.681
2025-03-12_domnul-cristian-tudor-popescu-mi-a-solicitat-la-finalul-inte,2025-03-12,facebook-post,2025Q2 campanie + investitură,cristian tudor popescu,persoană politică,1,0.862
2025-03-13_34-4-milioane-de-euro-pentru-modernizarea-sistemului-de-term,2025-03-13,facebook-post,2025Q2 campanie + investitură,banca europeană de investiții,instituție internațională,1,0.781
2025-03-13_lucrurile-importante-nu-sunt-doar-cele-care-se-vad-la-supraf,2025-03-13,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.756
2025-03-13_lupta-de-10-ani-cu-institutiile-strambe-ale-statului-si-cu-m,2025-03-13,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.701
2025-03-13_niciodata-nu-am-suportat-nedreptatea-am-luptat-peste-10-ani,2025-03-13,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.665
2025-03-13_niciodata-nu-am-suportat-nedreptatea-am-luptat-peste-10-ani,2025-03-13,facebook-post,2025Q2 campanie + investitură,nicusorpresedinte,persoană politică,1,0.459
2025-03-13_tomograful-sonic-picus-detecteaza-in-mod-non-invaziv-eventua,2025-03-13,facebook-post,2025Q2 campanie + investitură,alpab,instituție națională,1,0.473
2025-03-14_arcul-de-triumf-va-fi-deschis-permanent-pentru-vizitare-ince,2025-03-14,facebook-post,2025Q2 campanie + investitură,regelui carol al ii-lea,persoană politică,1,0.643
2025-03-14_arcul-de-triumf-va-fi-deschis-permanent-pentru-vizitare-ince,2025-03-14,facebook-post,2025Q2 campanie + investitură,reginei maria,persoană politică,1,0.644
2025-03-14_arcul-de-triumf-va-fi-deschis-permanent-pentru-vizitare-ince,2025-03-14,facebook-post,2025Q2 campanie + investitură,țării noastre,țară,1,0.45
2025-03-14_te-astept-sambata-15-martie-in-orasele-tulcea-si-constanta-s,2025-03-14,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.809
2025-03-14_te-astept-sambata-15-martie-in-orasele-tulcea-si-constanta-s,2025-03-14,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.826
2025-03-14_tinerii-au-nevoie-de-motive-sa-ramana-in-romania-si-sa-conti,2025-03-14,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.959
2025-03-14_tinerii-au-nevoie-de-motive-sa-ramana-in-romania-si-sa-conti,2025-03-14,facebook-post,2025Q2 campanie + investitură,românie,țară,1,0.818
2025-03-14_tinerii-au-nevoie-de-motive-sa-ramana-in-romania-si-sa-conti,2025-03-14,facebook-post,2025Q2 campanie + investitură,nicusorpresedinte,persoană politică,1,0.753
2025-03-14_tinerii-au-nevoie-de-motive-sa-ramana-in-romania-si-sa-conti,2025-03-14,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.876
2025-03-15_anul-acesta-se-implinesc-35-de-ani-de-la-citirea-proclamatie,2025-03-15,facebook-post,2025Q2 campanie + investitură,românia,țară,2,0.936
2025-03-15_anul-acesta-se-implinesc-35-de-ani-de-la-citirea-proclamatie,2025-03-15,facebook-post,2025Q2 campanie + investitură,regimul comunist,instituție națională,1,0.501
2025-03-15_felicit-comunitatea-maghiara-din-romania-cu-ocazia-zilei-mag,2025-03-15,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.959
2025-03-15_la-constanta-am-simtit-ca-oamenii-vor-cu-adevarat-o-schimbar,2025-03-15,facebook-post,2025Q2 campanie + investitură,administrația portului,instituție națională,1,0.467
2025-03-15_la-constanta-am-simtit-ca-oamenii-vor-cu-adevarat-o-schimbar,2025-03-15,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.886
2025-03-15_la-constanta-am-simtit-ca-oamenii-vor-cu-adevarat-o-schimbar,2025-03-15,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.746
2025-03-15_la-constanta-am-simtit-ca-oamenii-vor-cu-adevarat-o-schimbar,2025-03-15,facebook-post,2025Q2 campanie + investitură,romaniaputernica,țară,1,0.688
2025-03-15_la-constanta-am-simtit-ca-oamenii-vor-cu-adevarat-o-schimbar,2025-03-15,facebook-post,2025Q2 campanie + investitură,nicusorpresedinte,persoană politică,1,0.524
2025-03-15_romania-trebuie-sa-se-dezvolte-mult-mai-echilibrat-si-sa-imp,2025-03-15,facebook-post,2025Q2 campanie + investitură,românia,țară,3,0.977
2025-03-15_romania-trebuie-sa-se-dezvolte-mult-mai-echilibrat-si-sa-imp,2025-03-15,facebook-post,2025Q2 campanie + investitură,româniei,țară,1,0.911
2025-03-16_in-zgomotul-electoral-a-fost-tratata-prea-discret-stirea-ca,2025-03-16,facebook-post,2025Q2 campanie + investitură,româniei,țară,2,0.949
2025-03-16_in-zgomotul-electoral-a-fost-tratata-prea-discret-stirea-ca,2025-03-16,facebook-post,2025Q2 campanie + investitură,guvernul,instituție națională,2,0.482
2025-03-16_in-zgomotul-electoral-a-fost-tratata-prea-discret-stirea-ca,2025-03-16,facebook-post,2025Q2 campanie + investitură,românia,țară,1,0.925
2025-03-16_in-zgomotul-electoral-a-fost-tratata-prea-discret-stirea-ca,2025-03-16,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.501
2025-03-17_un-bloc-de-locuinte-situat-pe-calea-victoriei-nr-101-va-fi-c,2025-03-17,facebook-post,2025Q2 campanie + investitură,amccrs,instituție națională,1,0.494
2025-03-17_un-bloc-de-locuinte-situat-pe-calea-victoriei-nr-101-va-fi-c,2025-03-17,facebook-post,2025Q2 campanie + investitură,ministerul dezvoltării,instituție națională,1,0.869
2025-03-17_unii-ma-considera-incapatanat-altii-ma-vad-perseverent-acest,2025-03-17,facebook-post,2025Q2 campanie + investitură,românie,țară,1,0.939
2025-03-17_unii-ma-considera-incapatanat-altii-ma-vad-perseverent-acest,2025-03-17,facebook-post,2025Q2 campanie + investitură,nicusorpresedinte,persoană politică,1,0.764
2025-03-17_unii-ma-considera-incapatanat-altii-ma-vad-perseverent-acest,2025-03-17,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.862
2025-03-17_unii-ma-considera-incapatanat-altii-ma-vad-perseverent-acest,2025-03-17,facebook-post,2025Q2 campanie + investitură,romaniaputernica,țară,1,0.911
2025-03-18_am-acordat-un-interviu-pentru-cotidianul-le-monde-in-care-am,2025-03-18,facebook-post,2025Q2 campanie + investitură,românia,țară,2,0.986
2025-03-18_am-acordat-un-interviu-pentru-cotidianul-le-monde-in-care-am,2025-03-18,facebook-post,2025Q2 campanie + investitură,romaniaonesta,țară,1,0.924
2025-03-18_am-acordat-un-interviu-pentru-cotidianul-le-monde-in-care-am,2025-03-18,facebook-post,2025Q2 campanie + investitură,nicusorpresedinte,persoană politică,1,0.578
